Pile ID	Distribution Type	X-Position	Y-Position	Collection Time	Ant ID
0	0	-6.35265	4.51329	5536	16
0	0	2.40185	9.69783	47552	1
0	0	3.9115	1.07786	6688	16
0	0	-2.94537	0.288618	6896	5
0	0	-0.652265	0.863359	42528	3
0	0	0.825509	-0.248333	12304	5
0	0	-7.09349	5.43846	-1	-1
0	0	8.40694	-0.734398	55320	10
0	0	4.45463	-5.61939	-1	-1
0	0	-2.50944	7.75046	55480	5
0	0	-1.78913	-5.359	52976	15
0	0	-5.34706	-1.06216	-1	-1
0	0	7.71751	-4.26131	-1	-1
0	0	4.56699	-7.78403	42288	3
0	0	8.25471	0.89609	-1	-1
0	0	8.94071	-1.6057	-1	-1
0	0	-1.7361	-6.13937	-1	-1
0	0	-8.11814	-1.03647	-1	-1
0	0	-7.53919	-4.43144	30848	0
0	0	7.80501	-9.4159	-1	-1
0	0	-9.70759	3.87732	56664	11
0	0	2.80593	2.86769	-1	-1
0	0	-0.681911	-9.23344	28168	1
0	0	1.52088	-5.26905	-1	-1
0	0	-5.55465	5.40514	-1	-1
0	0	5.54523	1.83938	-1	-1
0	0	5.1587	8.76133	11480	12
0	0	0.248551	-3.09384	-1	-1
0	0	-6.83006	-6.93394	-1	-1
0	0	-9.62288	5.83588	-1	-1
0	0	-0.85338	-9.30169	41064	9
0	0	5.37156	-2.45405	31312	5
0	0	9.17838	-6.48835	43504	19
0	0	-6.29518	-9.13073	-1	-1
0	0	-9.52593	6.09855	3944	16
0	0	-2.52209	-7.657	49168	3
0	0	3.51673	1.27966	52848	16
0	0	-7.65844	-0.833361	30856	17
0	0	2.94028	6.65689	20392	19
0	0	-5.6029	7.52141	-1	-1
0	0	8.61023	-4.20942	17728	1
0	0	7.22315	-1.3166	-1	-1
0	0	4.58643	3.80359	12960	3
0	0	-2.75891	-8.82412	25864	7
0	0	-8.95671	-8.10786	32616	19
0	0	-4.42654	9.17372	-1	-1
0	0	-8.39083	-1.53244	47432	12
0	0	6.483	2.21088	45664	8
0	0	7.46941	-3.32537	-1	-1
0	0	-4.14164	-6.57921	20568	7
0	0	-6.31814	-8.72786	-1	-1
0	0	-5.61837	6.10156	-1	-1
0	0	2.43428	3.81479	37176	16
0	0	5.51495	-2.02904	-1	-1
0	0	-8.094	-8.53769	41744	17
0	0	6.38176	3.76965	43336	18
0	0	5.35013	-7.22825	-1	-1
0	0	5.7373	-0.948443	11344	1
0	0	-6.07071	-1.50185	34920	5
0	0	-7.21676	-2.52982	-1	-1
0	0	6.49999	-7.84124	51872	0
0	0	2.71779	-2.31974	-1	-1
0	0	1.9188	2.10935	46352	19
0	0	9.13256	-6.96742	-1	-1
0	0	6.06302	-1.68289	44920	16
0	0	-6.67888	-1.55461	-1	-1
0	0	-3.66535	1.15151	-1	-1
0	0	3.81494	0.085369	-1	-1
0	0	5.59191	5.12531	18952	2
0	0	-8.94875	0.611921	-1	-1
0	0	-3.52597	-8.18153	33608	5
0	0	-7.46501	-6.06384	9544	14
0	0	-8.19775	-7.53197	15712	16
0	0	-7.23945	2.65756	24112	3
0	0	6.87312	-4.08642	-1	-1
0	0	5.87433	5.85589	5472	2
0	0	1.83323	3.35959	-1	-1
0	0	7.40805	-2.3029	-1	-1
0	0	6.32143	-7.74812	-1	-1
0	0	-8.13405	-5.6542	-1	-1
0	0	-2.11787	3.49133	47376	7
0	0	-5.73722	-0.525873	50392	3
0	0	8.92145	-2.91441	19248	3
0	0	4.96693	5.93662	-1	-1
0	0	0.407945	7.25572	1384	14
0	0	0.641977	0.0280815	1448	2
0	0	-4.77094	-5.12979	47760	11
0	0	4.39349	5.079	43048	15
0	0	-0.279798	1.39467	14016	15
0	0	2.8098	-2.371	-1	-1
0	0	-9.83117	8.65933	13696	15
0	0	-3.30787	3.90962	7984	15
0	0	-9.68797	-4.83462	50008	14
0	0	-5.19057	-2.3768	-1	-1
